recorded_at,temperature,feels_like,humidity,wind_speed,wind_direction,wind_gust,pressure,precipitation,visibility,uv_index,dew_point,heat_index,wind_chill,cloud_cover,solar_radiation,weather_condition,weather_description
2022-01-02T04:00,23.8,25.4,87,6.0,4,10.194444444444445,1012.6,0.0,5,,21.6,23.8,23.8,100,0.0,Cloudy,Overcast
2022-01-02T05:00,23.6,25.2,88,5.805555555555555,4,10.194444444444445,1013.3,0.0,5,,21.5,23.6,23.6,100,0.0,Cloudy,Overcast
2022-01-02T06:00,23.8,25.4,87,5.722222222222222,4,9.805555555555555,1013.6,0.1,9.8,,21.5,23.8,23.8,100,0.0,Light Rain,Light drizzle
2022-01-02T07:00,24.1,25.7,86,5.833333333333333,7,10.0,1014.5,0.0,5,,21.6,24.1,24.1,100,30.0,Cloudy,Overcast
2022-01-02T08:00,24.8,26.3,82,6.277777777777778,8,11.11111111111111,1015.2,0.0,5,,21.6,24.8,24.8,100,132.0,Cloudy,Overcast
2022-01-02T09:00,25.9,26.9,77,7.083333333333333,19,12.61111111111111,1015.6,0.0,5,,21.6,25.9,25.9,100,329.0,Cloudy,Overcast
2022-01-02T10:00,27.0,28.0,73,6.972222222222222,29,12.61111111111111,1015.0,0.1,9.8,,21.7,29.10937171155569,27.0,100,507.0,Light Rain,Light drizzle
2022-01-02T11:00,27.8,29.2,69,6.972222222222222,38,12.61111111111111,1014.3,0.0,5,,21.6,30.1629650678577,27.8,99,612.0,Cloudy,Overcast
2022-01-02T12:00,28.3,30.0,67,7.361111111111111,44,13.194444444444445,1013.0,0.1,9.8,,21.7,30.82563389883565,28.3,98,729.0,Light Rain,Light drizzle
2022-01-02T13:00,28.5,30.4,67,7.222222222222222,47,13.38888888888889,1012.0,0.0,5,,21.8,31.202184917555606,28.5,96,739.0,Cloudy,Overcast
2022-01-02T14:00,28.6,30.5,67,6.972222222222222,52,13.11111111111111,1010.9,0.0,12.2,,21.8,31.394054377475655,28.6,56,709.0,Partly Cloudy,Partly cloudy
2022-01-02T15:00,28.3,29.9,70,6.944444444444445,62,12.694444444444445,1010.5,0.0,12.4,,22.3,31.258456716495616,28.3,52,571.0,Partly Cloudy,Partly cloudy
2022-01-02T16:00,27.1,29.0,80,7.055555555555555,65,12.805555555555555,1010.6,0.0,13.45,,23.3,29.963339125837837,27.1,31,392.0,Partly Cloudy,Mainly clear
2022-01-02T17:00,26.5,28.3,80,6.916666666666666,56,13.194444444444445,1011.1,0.0,13.7,,22.8,26.5,26.5,26,170.0,Partly Cloudy,Mainly clear
2022-01-02T18:00,26.4,28.4,80,6.388888888888888,49,11.805555555555555,1011.7,0.0,13.8,,22.7,26.4,26.4,24,22.0,Partly Cloudy,Mainly clear
2022-01-02T19:00,26.1,27.9,81,6.722222222222221,42,11.194444444444443,1012.5,0.0,5,,22.6,26.1,26.1,91,0.0,Cloudy,Overcast
2022-01-02T20:00,25.9,27.5,82,6.861111111111111,37,11.61111111111111,1013.5,0.0,5,,22.5,25.9,25.9,100,0.0,Cloudy,Overcast
2022-01-02T21:00,25.7,27.6,83,6.222222222222221,33,11.305555555555555,1014.0,0.0,5,,22.5,25.7,25.7,93,0.0,Cloudy,Overcast
2022-01-02T22:00,25.4,27.4,82,5.722222222222222,33,10.388888888888888,1013.9,0.0,5,,22.2,25.4,25.4,96,0.0,Cloudy,Overcast
2022-01-02T23:00,25.4,27.5,82,5.444444444444445,32,9.5,1013.9,0.2,9.6,,22.1,25.4,25.4,100,0.0,Light Rain,Light drizzle
2022-01-03T00:00,24.7,27.3,86,4.805555555555555,23,9.388888888888888,1013.5,0.3,9.4,,22.2,24.7,24.7,100,0.0,Light Rain,Light drizzle
2022-01-03T01:00,24.5,27.2,86,4.361111111111111,11,7.888888888888888,1012.6,0.3,9.4,,22.1,24.5,24.5,99,0.0,Light Rain,Light drizzle
2022-01-03T02:00,24.1,26.4,88,4.833333333333333,6,8.0,1012.0,0.2,9.6,,21.9,24.1,24.1,97,0.0,Light Rain,Light drizzle
2022-01-03T03:00,23.7,25.8,89,5.222222222222222,7,8.694444444444445,1011.6,0.3,9.4,,21.8,23.7,23.7,99,0.0,Light Rain,Light drizzle
2022-01-03T04:00,23.8,25.9,88,5.111111111111111,2,8.88888888888889,1011.7,0.2,9.6,,21.6,23.8,23.8,99,0.0,Light Rain,Light drizzle
2022-01-03T05:00,23.9,25.6,85,5.555555555555555,7,8.694444444444445,1012.0,0.0,5,,21.3,23.9,23.9,94,0.0,Cloudy,Overcast
2022-01-03T06:00,24.0,25.6,84,5.611111111111111,3,9.305555555555555,1012.7,0.0,5,,21.2,24.0,24.0,94,0.0,Cloudy,Overcast
2022-01-03T07:00,24.4,26.0,83,5.611111111111111,1,9.5,1013.7,0.0,5,,21.3,24.4,24.4,91,32.0,Cloudy,Overcast
2022-01-03T08:00,25.2,26.2,79,6.75,12,11.5,1014.8,0.0,11.15,,21.3,25.2,25.2,77,179.0,Partly Cloudy,Partly cloudy
2022-01-03T09:00,26.2,27.2,74,6.777777777777777,16,12.38888888888889,1014.8,0.0,11.05,,21.3,26.2,26.2,79,332.0,Partly Cloudy,Partly cloudy
2022-01-03T10:00,27.2,28.1,69,6.833333333333334,27,12.5,1014.6,0.0,12.45,,21.1,29.105816139857797,27.2,51,461.0,Partly Cloudy,Partly cloudy
2022-01-03T11:00,28.0,29.1,66,6.583333333333333,30,12.305555555555554,1013.8,0.0,13.35,,21.0,30.15387115511107,28.0,33,588.0,Partly Cloudy,Mainly clear
2022-01-03T12:00,28.9,30.8,62,6.388888888888888,41,12.0,1012.8,0.0,12.45,,20.8,31.1694977899979,28.9,51,751.0,Partly Cloudy,Partly cloudy
2022-01-03T13:00,29.3,31.3,59,6.083333333333333,48,11.694444444444445,1011.7,0.0,5,,20.6,31.385353290924552,29.3,97,753.0,Cloudy,Overcast
2022-01-03T14:00,29.5,31.3,59,5.805555555555555,54,11.11111111111111,1010.7,0.0,5,,20.6,31.73173816244445,29.5,84,688.0,Cloudy,Overcast
2022-01-03T15:00,28.8,30.3,64,6.027777777777778,69,10.805555555555555,1010.5,0.0,11.25,,21.4,31.30179953763562,28.8,75,552.0,Partly Cloudy,Partly cloudy
2022-01-03T16:00,27.5,28.7,71,6.777777777777777,74,11.694444444444445,1010.5,0.0,5,,21.7,29.837859627777814,27.5,94,317.0,Cloudy,Overcast
2022-01-03T17:00,27.0,27.3,69,7.416666666666666,64,12.305555555555554,1011.5,0.0,5,,20.8,28.773152765777816,27.0,84,167.0,Cloudy,Overcast
2022-01-03T18:00,27.1,27.4,67,7.138888888888888,59,12.61111111111111,1012.1,0.0,5,,20.4,28.767589017875682,27.1,100,9.0,Cloudy,Overcast
2022-01-03T19:00,26.9,27.6,70,6.888888888888889,57,11.888888888888888,1013.0,0.0,5,,20.9,28.688209443615595,26.9,99,0.0,Cloudy,Overcast
2022-01-03T20:00,26.6,27.8,73,6.638888888888888,53,11.5,1014.0,0.0,5,,21.5,26.6,26.6,83,0.0,Cloudy,Overcast
2022-01-03T21:00,26.3,27.9,77,6.555555555555555,51,11.11111111111111,1014.6,0.0,12.35,,22.1,26.3,26.3,53,0.0,Partly Cloudy,Partly cloudy
2022-01-03T22:00,26.2,28.1,79,5.888888888888888,48,10.88888888888889,1014.5,0.0,14.100000000000001,,22.2,26.2,26.2,18,0.0,Sunny,Clear skies
2022-01-03T23:00,25.9,27.9,79,5.527777777777778,35,9.88888888888889,1014.2,0.0,11.1,,22.0,25.9,25.9,78,0.0,Partly Cloudy,Partly cloudy
2022-01-04T00:00,25.6,27.3,78,5.416666666666667,28,9.194444444444445,1014.0,0.0,5,,21.4,25.6,25.6,98,0.0,Cloudy,Overcast
2022-01-04T01:00,25.1,26.7,78,5.222222222222222,17,9.0,1013.3,0.0,5,,21.0,25.1,25.1,83,0.0,Cloudy,Overcast
2022-01-04T02:00,24.4,26.2,81,5.027777777777778,13,8.805555555555555,1012.5,0.0,14.3,,21.0,24.4,24.4,14,0.0,Sunny,Clear skies
2022-01-04T03:00,24.0,25.9,83,4.611111111111112,4,8.38888888888889,1012.2,0.0,14.5,,20.9,24.0,24.0,10,0.0,Sunny,Clear skies
2022-01-04T04:00,23.5,25.5,85,4.416666666666667,357,7.694444444444444,1012.5,0.0,14.25,,20.8,23.5,23.5,15,0.0,Sunny,Clear skies
2022-01-04T05:00,23.2,24.9,84,4.444444444444445,351,7.388888888888889,1012.9,0.0,14.600000000000001,,20.3,23.2,23.2,8,0.0,Sunny,Clear skies
2022-01-04T06:00,23.3,24.8,84,4.722222222222222,354,7.888888888888888,1013.4,0.0,13.4,,20.3,23.3,23.3,32,0.0,Partly Cloudy,Mainly clear
2022-01-04T07:00,23.7,25.4,83,4.805555555555555,355,8.305555555555555,1014.3,0.0,12.4,,20.6,23.7,23.7,52,54.0,Partly Cloudy,Partly cloudy
2022-01-04T08:00,24.9,26.3,78,5.5,2,9.694444444444445,1015.2,0.0,5,,20.9,24.9,24.9,95,251.0,Cloudy,Overcast
2022-01-04T09:00,26.3,27.2,72,6.472222222222222,9,11.61111111111111,1015.5,0.0,13.55,,20.8,26.3,26.3,29,458.0,Partly Cloudy,Mainly clear
2022-01-04T10:00,27.5,28.2,63,6.861111111111111,19,12.61111111111111,1015.1,0.0,13.0,,20.0,29.018803294444467,27.5,40,638.0,Partly Cloudy,Mainly clear
2022-01-04T11:00,28.6,29.8,58,6.527777777777778,29,12.38888888888889,1014.5,0.0,11.8,,19.5,30.1078413969955,28.6,64,761.0,Partly Cloudy,Partly cloudy
2022-01-04T12:00,29.3,30.8,54,6.194444444444445,39,11.888888888888888,1013.4,0.0,11.15,,19.2,30.61269933922451,29.3,77,818.0,Partly Cloudy,Partly cloudy
2022-01-04T13:00,29.7,30.9,53,5.972222222222222,50,11.5,1012.1,0.0,5,,19.0,31.069233013537808,29.7,87,764.0,Cloudy,Overcast
2022-01-04T14:00,29.0,30.1,58,6.583333333333333,73,11.805555555555555,1011.2,0.0,5,,20.0,30.733060379555532,29.0,98,702.0,Cloudy,Overcast
2022-01-04T15:00,27.1,27.6,72,7.916666666666666,80,13.88888888888889,1011.0,0.0,5,,21.5,29.20331364146466,27.1,100,477.0,Cloudy,Overcast
2022-01-04T16:00,26.7,27.5,76,8.194444444444445,72,14.305555555555555,1011.2,0.0,5,,22.2,28.78770131289555,26.7,99,306.0,Cloudy,Overcast
2022-01-04T17:00,26.2,27.2,76,7.055555555555555,63,14.194444444444445,1011.8,0.0,5,,21.6,26.2,26.2,96,184.0,Cloudy,Overcast
2022-01-04T18:00,26.2,27.3,74,6.499999999999999,56,12.11111111111111,1012.4,0.0,5,,21.3,26.2,26.2,89,23.0,Cloudy,Overcast
2022-01-04T19:00,26.1,27.3,74,6.25,51,10.88888888888889,1013.2,0.0,5,,21.1,26.1,26.1,96,0.0,Cloudy,Overcast
2022-01-04T20:00,25.9,27.0,74,6.388888888888888,49,10.694444444444445,1014.1,0.0,12.85,,21.0,25.9,25.9,43,0.0,Partly Cloudy,Mainly clear
2022-01-04T21:00,25.7,27.0,76,5.944444444444444,48,10.611111111111112,1014.7,0.0,14.75,,21.1,25.7,25.7,5,0.0,Sunny,Clear skies
2022-01-04T22:00,25.5,27.0,77,5.583333333333334,44,9.88888888888889,1014.7,0.0,14.95,,21.1,25.5,25.5,1,0.0,Sunny,Clear skies
2022-01-04T23:00,25.3,26.5,76,5.611111111111111,39,9.388888888888888,1014.5,0.0,15.0,,20.7,25.3,25.3,0,0.0,Sunny,Clear skies
2022-01-05T00:00,24.9,25.8,74,5.583333333333334,33,9.388888888888888,1013.9,0.0,14.95,,19.9,24.9,24.9,1,0.0,Sunny,Clear skies
2022-01-05T01:00,24.3,25.7,77,4.611111111111112,27,9.194444444444445,1013.5,0.0,14.7,,20.0,24.3,24.3,6,0.0,Sunny,Clear skies
2022-01-05T02:00,23.8,25.6,80,3.9722222222222223,18,7.694444444444444,1013.1,0.0,14.65,,20.1,23.8,23.8,7,0.0,Sunny,Clear skies
2022-01-05T03:00,23.3,25.1,81,3.7222222222222223,6,6.611111111111111,1012.4,0.0,14.75,,19.8,23.3,23.3,5,0.0,Sunny,Clear skies
2022-01-05T04:00,22.8,24.5,82,3.7222222222222223,355,6.305555555555555,1012.7,0.0,14.9,,19.5,22.8,22.8,2,0.0,Sunny,Clear skies
2022-01-05T05:00,22.4,23.8,82,4.055555555555555,344,6.111111111111111,1013.3,0.0,12.65,,19.2,22.4,22.4,47,0.0,Partly Cloudy,Mainly clear
2022-01-05T06:00,22.3,23.5,82,4.166666666666667,343,6.888888888888889,1013.9,0.0,14.7,,19.0,22.3,22.3,6,0.0,Sunny,Clear skies
2022-01-05T07:00,22.8,24.1,80,4.138888888888889,340,7.111111111111112,1015.0,0.0,14.05,,19.2,22.8,22.8,19,54.0,Sunny,Clear skies
2022-01-05T08:00,24.2,25.4,75,4.583333333333333,350,8.305555555555555,1015.6,0.0,15.0,,19.4,24.2,24.2,0,253.0,Sunny,Clear skies
2022-01-05T09:00,25.7,26.8,69,4.833333333333333,6,9.11111111111111,1016.1,0.0,14.95,,19.7,25.7,25.7,1,473.0,Sunny,Clear skies
2022-01-05T10:00,26.9,28.6,65,4.888888888888889,15,9.388888888888888,1015.3,0.0,15.0,,19.7,28.30971625007108,26.9,0,661.0,Sunny,Clear skies
2022-01-05T11:00,28.1,30.8,61,4.472222222222222,24,9.305555555555555,1014.6,0.0,11.5,,19.8,29.714564242515547,28.1,70,798.0,Partly Cloudy,Partly cloudy
2022-01-05T12:00,29.1,32.2,57,4.361111111111111,32,9.0,1013.4,0.0,12.7,,19.7,30.745002439831094,29.1,46,862.0,Partly Cloudy,Mainly clear
2022-01-05T13:00,29.5,32.7,56,4.138888888888889,53,8.805555555555555,1012.2,0.0,12.65,,19.7,31.231725432611015,29.5,47,854.0,Partly Cloudy,Mainly clear
2022-01-05T14:00,29.3,32.1,57,4.166666666666667,79,8.305555555555555,1011.5,0.0,11.9,,19.9,31.065755475991196,29.3,62,771.0,Partly Cloudy,Partly cloudy
2022-01-05T15:00,28.2,30.0,62,4.833333333333333,97,9.0,1011.2,0.0,14.3,,20.3,29.99221893745774,28.2,14,602.0,Sunny,Clear skies
2022-01-05T16:00,27.5,29.3,68,4.805555555555555,89,9.194444444444445,1011.1,0.0,14.75,,21.0,29.518466981944513,27.5,5,391.0,Sunny,Clear skies
2022-01-05T17:00,26.6,28.6,75,5.305555555555556,68,8.5,1011.3,0.0,14.600000000000001,,21.9,26.6,26.6,8,201.0,Sunny,Clear skies
2022-01-05T18:00,26.4,28.5,77,5.361111111111112,76,9.11111111111111,1011.5,0.0,14.95,,22.0,26.4,26.4,1,25.0,Sunny,Clear skies
2022-01-05T19:00,26.4,27.8,75,6.416666666666667,72,10.499999999999998,1012.3,0.0,13.1,,21.7,26.4,26.4,38,0.0,Partly Cloudy,Mainly clear
2022-01-05T20:00,26.5,28.1,75,6.0,66,10.694444444444445,1013.4,0.0,14.350000000000001,,21.7,26.5,26.5,13,0.0,Sunny,Clear skies
2022-01-05T21:00,26.3,28.3,79,5.75,59,10.0,1013.9,0.0,15.0,,22.3,26.3,26.3,0,0.0,Sunny,Clear skies
2022-01-05T22:00,26.0,28.0,80,5.75,55,9.61111111111111,1013.6,0.0,13.9,,22.3,26.0,26.0,22,0.0,Partly Cloudy,Mainly clear
2022-01-05T23:00,25.8,28.2,80,4.972222222222221,50,9.388888888888888,1013.6,0.0,5,,22.1,25.8,25.8,100,0.0,Cloudy,Overcast
2022-01-06T00:00,25.4,28.1,83,4.611111111111112,41,8.194444444444445,1013.3,0.0,5,,22.4,25.4,25.4,88,0.0,Cloudy,Overcast
2022-01-06T01:00,24.9,27.8,86,4.194444444444445,28,7.5,1012.6,0.0,5,,22.3,24.9,24.9,89,0.0,Cloudy,Overcast
2022-01-06T02:00,24.3,27.2,87,3.7777777777777777,12,7.0,1011.9,0.0,11.2,,22.0,24.3,24.3,76,0.0,Partly Cloudy,Partly cloudy
2022-01-06T03:00,23.7,26.1,86,3.8055555555555554,355,6.305555555555555,1011.7,0.0,5,,21.2,23.7,23.7,83,0.0,Cloudy,Overcast
2022-01-06T04:00,23.2,25.2,85,4.0,347,6.611111111111111,1011.8,0.0,11.45,,20.6,23.2,23.2,71,0.0,Partly Cloudy,Partly cloudy
2022-01-06T05:00,23.4,25.2,85,4.444444444444445,351,6.888888888888889,1012.4,0.0,5,,20.6,23.4,23.4,82,0.0,Cloudy,Overcast
2022-01-06T06:00,23.4,25.1,84,4.527777777777778,352,7.611111111111111,1012.9,0.0,5,,20.5,23.4,23.4,95,0.0,Cloudy,Overcast
2022-01-06T07:00,23.9,25.7,82,4.527777777777778,352,8.0,1013.6,0.0,5,,20.7,23.9,23.9,94,51.0,Cloudy,Overcast
2022-01-06T08:00,25.0,26.8,79,5.0,359,9.11111111111111,1014.3,0.0,5,,21.0,25.0,25.0,98,246.0,Cloudy,Overcast
2022-01-06T09:00,26.5,28.2,73,5.444444444444445,13,10.0,1014.5,0.0,5,,21.3,26.5,26.5,90,471.0,Cloudy,Overcast
2022-01-06T10:00,28.0,29.3,66,6.666666666666666,33,12.0,1014.0,0.0,5,,21.2,30.15387115511107,28.0,96,610.0,Cloudy,Overcast
2022-01-06T11:00,28.9,30.9,64,6.361111111111111,46,12.11111111111111,1013.4,0.0,5,,21.4,31.486018633775643,28.9,96,714.0,Cloudy,Overcast
2022-01-06T12:00,29.0,31.4,65,5.916666666666667,56,11.694444444444445,1012.3,0.0,11.35,,21.8,31.840314627111134,29.0,73,691.0,Partly Cloudy,Partly cloudy
2022-01-06T13:00,28.7,31.4,69,6.194444444444445,67,11.38888888888889,1010.9,0.0,13.15,,22.5,31.915072601057748,28.7,37,707.0,Partly Cloudy,Mainly clear
2022-01-06T14:00,28.4,30.5,71,6.527777777777778,69,11.888888888888888,1009.8,0.0,14.05,,22.7,31.615306090737747,28.4,19,607.0,Sunny,Clear skies
2022-01-06T15:00,28.3,30.0,71,6.722222222222221,72,12.11111111111111,1009.3,0.0,13.2,,22.6,31.40767859801777,28.3,36,556.0,Partly Cloudy,Mainly clear
2022-01-06T16:00,27.7,29.5,75,6.805555555555555,73,12.0,1009.3,0.0,13.8,,22.9,30.706247771351123,27.7,24,366.0,Partly Cloudy,Mainly clear
2022-01-06T17:00,26.9,29.3,77,5.5,61,12.0,1010.2,0.0,13.7,,22.6,29.25993823156446,26.9,26,183.0,Partly Cloudy,Mainly clear
2022-01-06T18:00,26.9,29.5,76,4.916666666666666,57,9.5,1010.9,0.0,14.15,,22.4,29.175274239215568,26.9,17,24.0,Sunny,Clear skies
2022-01-06T19:00,26.7,29.1,76,4.972222222222221,50,8.305555555555555,1011.9,0.0,13.05,,22.2,28.78770131289555,26.7,39,0.0,Partly Cloudy,Mainly clear
2022-01-06T20:00,26.3,28.7,80,5.249999999999999,50,8.61111111111111,1012.8,0.0,5,,22.5,26.3,26.3,94,0.0,Cloudy,Overcast
2022-01-06T21:00,26.0,28.8,83,5.027777777777778,47,8.694444444444445,1013.3,0.0,11.4,,22.9,26.0,26.0,72,0.0,Partly Cloudy,Partly cloudy
2022-01-06T22:00,25.7,28.8,85,4.666666666666667,42,8.305555555555555,1013.3,0.0,11.7,,23.0,25.7,25.7,66,0.0,Partly Cloudy,Partly cloudy
2022-01-06T23:00,25.6,28.8,85,4.25,39,7.805555555555555,1013.4,0.0,11.9,,22.9,25.6,25.6,62,0.0,Partly Cloudy,Partly cloudy
2022-01-07T00:00,25.3,28.7,87,4.111111111111112,39,7.0,1013.3,0.0,11.95,,23.0,25.3,25.3,61,0.0,Partly Cloudy,Partly cloudy
2022-01-07T01:00,25.1,28.4,87,4.055555555555555,33,6.805555555555555,1012.8,0.0,11.75,,22.9,25.1,25.1,65,0.0,Partly Cloudy,Partly cloudy
2022-01-07T02:00,24.8,28.2,89,3.75,25,6.611111111111111,1012.2,0.0,11.75,,22.9,24.8,24.8,65,0.0,Partly Cloudy,Partly cloudy
2022-01-07T03:00,24.4,27.9,91,3.5277777777777777,15,6.194444444444445,1011.7,0.0,13.9,,22.8,24.4,24.4,22,0.0,Partly Cloudy,Mainly clear
2022-01-07T04:00,23.9,27.3,92,3.555555555555556,10,6.0,1011.9,0.0,13.35,,22.6,23.9,23.9,33,0.0,Partly Cloudy,Mainly clear
2022-01-07T05:00,23.9,27.2,91,3.416666666666667,7,5.805555555555555,1012.5,0.1,9.8,,22.3,23.9,23.9,44,0.0,Light Rain,Light drizzle
2022-01-07T06:00,23.8,26.9,90,3.333333333333333,351,5.694444444444445,1013.3,0.0,13.7,,22.0,23.8,23.8,26,0.0,Partly Cloudy,Mainly clear
2022-01-07T07:00,24.2,27.1,87,3.611111111111111,346,6.305555555555555,1014.1,0.0,14.2,,21.8,24.2,24.2,16,47.0,Sunny,Clear skies
2022-01-07T08:00,25.4,28.1,81,4.222222222222222,353,7.805555555555555,1014.5,0.0,14.5,,22.0,25.4,25.4,10,215.0,Sunny,Clear skies
2022-01-07T09:00,27.0,29.3,74,4.916666666666666,17,9.305555555555555,1014.2,0.0,13.4,,21.9,29.196183019111068,27.0,32,445.0,Partly Cloudy,Mainly clear
2022-01-07T10:00,28.2,30.9,68,4.805555555555555,31,9.305555555555555,1013.9,0.0,14.25,,21.8,30.777806587804534,28.2,15,621.0,Sunny,Clear skies
2022-01-07T11:00,29.0,32.3,66,4.805555555555555,48,9.305555555555555,1013.4,0.0,11.75,,22.0,32.011302207111086,29.0,65,725.0,Partly Cloudy,Partly cloudy
2022-01-07T12:00,28.9,32.6,69,4.666666666666667,62,9.305555555555555,1012.4,0.1,9.8,,22.6,32.33154428329788,28.9,93,735.0,Light Rain,Light drizzle
2022-01-07T13:00,28.3,32.5,74,5.083333333333333,80,10.0,1011.6,0.1,9.8,,23.3,31.870187069491237,28.3,72,799.0,Light Rain,Light drizzle
2022-01-07T14:00,27.9,31.8,77,4.916666666666666,73,10.11111111111111,1010.9,0.0,5,,23.4,31.41596487316456,27.9,100,682.0,Cloudy,Overcast
2022-01-07T15:00,28.2,31.7,75,4.972222222222221,71,9.5,1010.5,0.0,5,,23.4,31.802123616551146,28.2,90,608.0,Cloudy,Overcast
2022-01-07T16:00,27.7,30.8,78,4.916666666666666,77,9.5,1010.6,0.0,5,,23.4,31.093959553837742,27.7,88,397.0,Cloudy,Overcast
2022-01-07T17:00,26.9,30.0,81,4.833333333333333,68,9.0,1010.9,0.0,5,,23.4,29.608555705004328,26.9,83,199.0,Cloudy,Overcast
2022-01-07T18:00,26.6,29.9,83,4.833333333333333,60,8.38888888888889,1011.6,0.0,14.600000000000001,,23.5,26.6,26.6,8,27.0,Sunny,Clear skies
2022-01-07T19:00,26.6,29.4,82,5.444444444444445,54,9.11111111111111,1012.4,0.0,13.85,,23.3,26.6,26.6,23,0.0,Partly Cloudy,Mainly clear
